datum;MS;Tim;CC;Enote;Podjetje;Poklic;H_skupaj;H_1;H_2;H_3;H_bolniska;H_dopust;H_nadure;H_minus;Stej
14.1.2019;24024;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
14.1.2019;24035;55,0;GG;P;Palfinger;Kljuèavnièar-varilec III;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24041;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24117;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24119;44,0;BF;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24120;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24121;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24198;92,0;MGK;P;Palfinger;Pomožni kljuèavnièar;10,0;8,0;0,0;2,0;0,0;0,0;2,0;0,0;1
14.1.2019;24199;91,0;LAK;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24200;91,0;LAK;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24201;30,0;LAK;P;Palfinger;Skladišènik;11,0;1,0;8,0;2,0;0,0;0,0;3,0;0,0;1
14.1.2019;24202;91,0;LAK;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24470;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24473;63,0;KS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24537;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24546;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24559;91,0;LAK;P;Palfinger;Pomožni kljuèavnièar;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24560;91,0;LAK;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24561;97,0;MGK;P;Palfinger;Montažer II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24657;98,0;MGK;P;Palfinger;Montažer II;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
14.1.2019;24658;96,0;MGK;P;Palfinger;Montažer II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24661;92,0;MGK;P;Palfinger;Montažer II;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
14.1.2019;24773;96,0;MGK;P;Palfinger;Montažer II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24775;96,0;MGK;P;Palfinger;Montažer II;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
14.1.2019;24777;90,0;MGK;PR;Palfinger;Skladišènik;8,0;7,0;1,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24778;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24779;44,0;BF;P;Palfinger;Kljuèavnièar PO;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24796;92,0;MGK;P;Palfinger;Montažer II;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
14.1.2019;24797;92,0;MGK;P;Palfinger;Montažer II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24802;42,0;BF;P;Palfinger;Kljuèavnièar PO;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24803;58,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24804;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24805;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24806;82,0;GTC;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24807;62,0;KS;P;Palfinger;Kljuèavnièar-varilec II;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
14.1.2019;24809;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24817;42,0;BF;P;Palfinger;Kljuèavnièar PO;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24825;96,0;MGK;P;Palfinger;Montažer II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24891;92,0;MGK;P;Palfinger;Montažer II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24908;17,0;ST;PR;Palfinger;Mednarodni varilni inženir IWE;8,166666666666666;0,16666666666666607;8,0;0,0;0,0;0,0;0,16666666666666607;0,0;1
14.1.2019;24909;53,0;GG;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
14.1.2019;24917;20,0;INST;PR;Palfinger;Tehnièni administrator;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;24924;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24970;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24971;91,0;LAK;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;24973;91,0;LAK;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25053;55,0;GG;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25075;92,0;MGK;P;Palfinger;Montažer II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;25117;57,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25204;59,0;EPS;P;Palfinger;CNC operater II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25549;30,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25550;55,0;GG;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25551;90,0;MGK;PR;Palfinger;Voznik vilièarja;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25740;96,0;MGK;P;Palfinger;Montažer II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25742;57,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;25743;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;25744;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
14.1.2019;25745;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
14.1.2019;25746;51,0;GG;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25864;30,0;EPS;P;Palfinger;Kljuèavnièar TPM z omejitvami;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25878;95,0;MGK;P;Palfinger;Montažer II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25918;50,0;EPS;PR;Palfinger;Voznik vilièarja II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25978;12,0;LOG;PR;Palfinger;Voznik vilièarja II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;25988;56,0;GG;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26031;65,0;KS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;26032;63,0;KS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26047;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;26075;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26154;91,0;LAK;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;26155;91,0;LAK;P;Palfinger;Obešalec-kljuèavnièar barvarne;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26156;93,0;MGK;P;Palfinger;Montažer II;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
14.1.2019;26165;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26173;51,0;GG;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26186;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26187;42,0;BF;P;Palfinger;Kljuèavnièar PO;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26188;30,0;EPS;P;Palfinger;Kljuèavnièar-varilec III;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26198;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26234;30,0;EPS;P;Palfinger;Kljuèavnièar-varilec III;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26236;43,0;BF;P;Palfinger;CNC operater II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26260;91,0;LAK;P;Palfinger;Pomožni kljuèavnièar;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
14.1.2019;26261;30,0;LAK;P;Palfinger;Lièar II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;26766;30,0;EPS;P;Palfinger;Kljuèavnièar-varilec III;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;26783;43,0;BF;P;Palfinger;CNC operater I;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;27190;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;27191;77,0;GKC;P;Palfinger;CNC operater II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
14.1.2019;27314;92,0;MGK;P;Palfinger;Montažer II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;27330;64,0;KS;P;Palfinger;CNC operater I;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
14.1.2019;27332;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8001;93,0;MGK;P;Palfinger;Montažer II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8002;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8027;60,0;KS;PR;Palfinger;Delovodja;8,933333333333334;0,3500000000000014;0,5833333333333321;8,0;0,0;0,0;0,9333333333333336;0,0;1
15.1.2019;8042;51,0;GG;P;Palfinger;Kljuèavnièar-varilec;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
15.1.2019;8046;55,0;GG;P;Palfinger;Varilec na robotu;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8049;41,0;BF;P;Palfinger;CNC operater II;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
15.1.2019;8053;93,0;MGK;P;Palfinger;Montažer II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8072;55,0;GG;P;Palfinger;Varilec na robotu;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8095;41,0;BF;P;Palfinger;Kljuèavnièar PO;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8113;30,0;LAK;P;Palfinger;Lièar II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8116;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8124;57,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8137;41,0;BF;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8143;59,0;EPS;P;Palfinger;CNC operater;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8145;17,0;ST;PR;Palfinger;Varilni mojster EWS;7,699999999999999;7,533333333333333;0,16666666666666607;0,0;0,0;0,0;0,0;-0,3000000000000007;1
15.1.2019;8151;76,0;GTC;P;Palfinger;CNC operater;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8168;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8169;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8170;91,0;LAK;P;Palfinger;Operater lakirnice II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8171;30,0;GG;P;Palfinger;Skladišènik II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8173;62,0;KS;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8174;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8175;12,0;LOG;PR;Palfinger;Voznik vilièarja II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8176;98,0;MGK;P;Palfinger;Montažer II;12,0;2,0;8,0;2,0;0,0;0,0;4,0;0,0;1
15.1.2019;8177;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8178;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;10,0;0,0;8,0;2,0;0,0;0,0;2,0;0,0;1
15.1.2019;8179;57,0;EPS;P;Palfinger;Varilec na robotu;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8180;92,0;MGK;P;Palfinger;Montažer II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8181;61,0;KSR;P;Palfinger;Kljuèavnièar-varilec II;7,0;7,0;0,0;0,0;0,0;0,0;0,0;-1,0;1
15.1.2019;8184;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8186;59,0;EPS;P;Palfinger;CNC operater II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8190;70,0;GKC;PR;Palfinger;Skladišènik;9,0;8,0;1,0;0,0;0,0;0,0;1,0;0,0;1
15.1.2019;8191;57,0;EPS;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
15.1.2019;8192;65,0;KS;P;Palfinger;Kljuèavnièar-varilec II;12,0;8,0;0,0;4,0;0,0;0,0;4,0;0,0;1
15.1.2019;8193;93,0;MGK;P;Palfinger;Montažer II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8194;65,0;KS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8195;68,0;KS;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8200;61,0;KSR;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8201;90,0;MGK;PR;Palfinger;Tehnolog;10,45;8,0;1,25;1,2000000000000002;0,0;0,0;2,4499999999999993;0,0;1
15.1.2019;8202;40,0;BF;PR;Palfinger;Kontrolor II;8,95;8,0;0,09999999999999964;0,8499999999999996;0,0;0,0;0,9499999999999993;0,0;1
15.1.2019;8203;43,0;BF;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8204;42,0;BF;P;Palfinger;Operater upogibnih strojev II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8205;55,0;GG;P;Palfinger;Varilec na robotu;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
15.1.2019;8207;92,0;MGK;P;Palfinger;Montažer II;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
15.1.2019;8210;41,0;BF;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8211;92,0;MGK;P;Palfinger;Montažer II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8212;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8215;41,0;BF;P;Palfinger;Kljuèavnièar II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8217;42,0;BF;P;Palfinger;Kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8218;44,0;BF;P;Palfinger;Operater upogibnih strojev II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8219;61,0;KSR;P;Palfinger;CNC operater II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8223;92,0;MGK;P;Palfinger;Montažer II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8225;42,0;BF;P;Palfinger;Kljuèavnièar;8,0;4,0;4,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8227;43,0;BF;P;Palfinger;Kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8229;92,0;MGK;P;Palfinger;Montažer II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8230;20,0;INST;PR;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8232;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8234;41,0;BF;P;Palfinger;CNC operater II;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
15.1.2019;8235;66,0;KS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
15.1.2019;8236;95,0;MGK;P;Palfinger;Montažer II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8237;40,0;BF;PR;Palfinger;Delovodja;8,649999999999999;8,0;0,31666666666666643;0,33333333333333304;0,0;0,0;0,6499999999999986;0,0;1
15.1.2019;8238;42,0;BF;P;Palfinger;Kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8241;91,0;LAK;P;Palfinger;Operater lakirnice II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8243;41,0;BF;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8246;51,0;GG;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8247;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8250;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8259;41,0;BF;P;Palfinger;CNC operater II;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
15.1.2019;8262;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8264;76,0;GTC;P;Palfinger;CNC operater;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8265;80,0;GTC;PR;Palfinger;Tehnolog;10,5;6,866666666666666;3,633333333333333;0,0;0,0;0,0;2,5;0,0;1
15.1.2019;8266;94,0;MGK;P;Palfinger;Montažer II;8,0;2,0;6,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8268;61,0;KSR;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8270;20,0;INST;PR;Palfinger;Elektrikar-elektronik;7,5;7,5;0,0;0,0;0,0;0,0;0,0;-0,5;1
15.1.2019;8272;96,0;MGK;P;Palfinger;CNC operater II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8273;80,0;GTC;PR;Palfinger;Delovodja;7,583333333333334;0,4666666666666668;7,116666666666667;0,0;0,0;0,0;0,0;-0,4166666666666661;1
15.1.2019;8275;20,0;INST;PR;Palfinger;Tehnièna administratorka;8,0;7,0;1,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8277;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8278;72,0;GKC;P;Palfinger;Kljuèavnièar-varilec;4,483333333333333;4,033333333333333;0,0;0,4500000000000002;0,0;0,0;0,0;-3,5166666666666666;1
15.1.2019;8280;61,0;KSR;P;Palfinger;CNC operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8282;61,0;KSR;P;Palfinger;CNC operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8283;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8284;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
15.1.2019;8286;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8287;59,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8288;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8289;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;6,5;6,0;0,0;0,5;0,0;0,0;0,0;-1,5;1
15.1.2019;8292;68,0;KS;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8294;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8295;52,0;GG;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8296;57,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8298;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8299;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8300;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8301;51,0;GG;P;Palfinger;Varilec na robotu;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;8302;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8303;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;8304;70,0;GKC;PR;Palfinger;Proizvodni logistik II;8,466666666666669;7,416666666666667;1,0500000000000007;0,0;0,0;0,0;0,46666666666666856;0,0;1
15.1.2019;9017;61,0;KSR;P;Palfinger;CNC operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;9020;42,0;BF;P;Palfinger;Kljuèavnièar II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;9028;70,0;GKC;PR;Palfinger;Skladišènik;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;9038;41,0;BF;P;Palfinger;CNC operater II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;9043;54,0;GG;P;Palfinger;CNC operater;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
15.1.2019;9046;61,0;KSR;P;Palfinger;Kljuèavnièar z omejitvami;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
15.1.2019;9049;44,0;BF;P;Palfinger;Operater upogibnih strojev II;8,0;1,0;7,0;0,0;0,0;0,0;0,0;0,0;1
