datum;Tim;CC;Enote;Podjetje;Poklic;H_skupaj;H_1;H_2;H_3;H_bolniska;H_dopust;H_nadure;H_minus;Stej
8.1.2019;90,0;MGK;PR;Palfinger;Kontrolor;8,416666666666668;7,616666666666666;0,8000000000000007;0,0;0,0;0,0;0,41666666666666785;0,0;1
8.1.2019;90,0;MGK;PR;Palfinger;Proizvodni logistik;10,3;8,0;0,38333333333333286;1,916666666666667;0,0;0,0;2,3000000000000007;0,0;1
8.1.2019;90,0;MGK;PR;Palfinger;Proizvodni logistik II;8,933333333333334;7,75;1,1833333333333336;0,0;0,0;0,0;0,9333333333333336;0,0;1
8.1.2019;90,0;MGK;PR;Palfinger;Skladišènik;20,0;15,0;4,0;1,0;0,0;0,0;4,0;0,0;2
8.1.2019;90,0;MGK;PR;Palfinger;Tehnolog;19,35;15,233333333333334;2,9333333333333336;1,1833333333333336;0,0;0,0;3,3500000000000014;0,0;2
8.1.2019;90,0;MGK;PR;Palfinger;Tehnolog I;9,55;8,0;1,4666666666666668;0,08333333333333304;0,0;0,0;1,5500000000000007;0,0;1
8.1.2019;90,0;MGK;PR;Palfinger;Voznik vilièarja;16,0;0,0;0,0;0,0;16,0;0,0;0,0;0,0;2
8.1.2019;91,0;LAK;P;Palfinger;Kljuèavnièar barvarne II;32,0;8,0;16,0;8,0;0,0;0,0;0,0;0,0;4
8.1.2019;91,0;LAK;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;91,0;LAK;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;91,0;LAK;P;Palfinger;Lièar;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
8.1.2019;91,0;LAK;P;Palfinger;Obešalec-kljuèavnièar barvarne;40,0;24,0;0,0;16,0;0,0;0,0;0,0;0,0;5
8.1.2019;91,0;LAK;P;Palfinger;Obešalec-kljuèavnièar barvarne II;16,0;8,0;0,0;8,0;0,0;0,0;0,0;0,0;2
8.1.2019;91,0;LAK;P;Palfinger;Operater lakirnice;10,0;8,0;2,0;0,0;0,0;0,0;2,0;0,0;1
8.1.2019;91,0;LAK;P;Palfinger;Operater lakirnice II;14,0;0,0;6,0;8,0;0,0;0,0;0,0;-2,0;2
8.1.2019;91,0;LAK;P;Palfinger;Pomožni kljuèavnièar;108,0;28,0;44,0;36,0;0,0;0,0;12,0;0,0;12
8.1.2019;91,0;LAK;P;Palfinger;Voznik vilièarja;18,0;8,0;2,0;8,0;0,0;0,0;2,0;0,0;2
8.1.2019;91,0;LAK;PR;Palfinger;Proizvodni logistik z omejitvami;8,5;8,0;0,5;0,0;0,0;0,0;0,5;0,0;1
8.1.2019;92,0;MGK;P;Palfinger;Montažer;86,0;42,0;24,0;20,0;0,0;0,0;22,0;0,0;8
8.1.2019;92,0;MGK;P;Palfinger;Montažer II;118,0;34,0;48,0;20,0;16,0;0,0;14,0;0,0;13
8.1.2019;92,0;MGK;P;Palfinger;Pomožni kljuèavnièar;12,0;1,0;8,0;3,0;0,0;0,0;4,0;0,0;1
8.1.2019;93,0;MGK;P;Palfinger;Montažer;20,0;8,0;8,0;4,0;0,0;0,0;4,0;0,0;2
8.1.2019;93,0;MGK;P;Palfinger;Montažer II;60,0;24,0;16,0;20,0;0,0;0,0;4,0;0,0;7
8.1.2019;94,0;MGK;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;94,0;MGK;P;Palfinger;Montažer;40,0;24,0;12,0;4,0;0,0;0,0;8,0;0,0;4
8.1.2019;94,0;MGK;P;Palfinger;Montažer II;30,0;8,0;16,0;6,0;0,0;0,0;6,0;0,0;3
8.1.2019;94,0;MON;P;Palfinger;Lièar;4,0;0,0;4,0;0,0;0,0;0,0;0,0;-4,0;1
8.1.2019;95,0;MGK;P;Palfinger;Montažer;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;95,0;MGK;P;Palfinger;Montažer II;32,0;0,0;0,0;24,0;8,0;0,0;0,0;0,0;4
8.1.2019;96,0;MGK;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
8.1.2019;96,0;MGK;P;Palfinger;Montažer;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
8.1.2019;96,0;MGK;P;Palfinger;Montažer II;84,0;26,0;32,0;26,0;0,0;0,0;4,0;0,0;10
8.1.2019;97,0;MGK;P;Palfinger;Montažer II;24,0;8,0;8,0;8,0;0,0;0,0;0,0;0,0;3
8.1.2019;98,0;MGK;P;Palfinger;Montažer II;26,0;8,0;0,0;2,0;16,0;0,0;2,0;0,0;3
9.1.2019;12,0;LOG;PR;Palfinger;Odpremnik;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;12,0;LOG;PR;Palfinger;Skladišènik;8,5;7,5;1,0;0,0;0,0;0,0;0,5;0,0;1
9.1.2019;12,0;LOG;PR;Palfinger;Voznik vilièarja;40,0;24,0;8,0;0,0;8,0;0,0;0,0;0,0;5
9.1.2019;12,0;LOG;PR;Palfinger;Voznik vilièarja II;16,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;2
9.1.2019;15,0;PPS;PR;Palfinger;Kljuèavnièar z omejitvami;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;15,0;PPS;PR;Palfinger;Operater èistilnega stroja;12,0;4,0;0,0;0,0;8,0;0,0;4,0;0,0;1
9.1.2019;16,0;AT;PR;Palfinger;Konstrukter I;4,75;4,283333333333333;0,0;0,4666666666666668;0,0;0,0;0,0;-3,25;1
9.1.2019;16,0;AT;PR;Palfinger;Tehnolog;8,716666666666667;8,0;0,5;0,21666666666666679;0,0;0,0;0,7166666666666668;0,0;1
9.1.2019;17,0;ST;PR;Palfinger;Mednarodni varilni inženir IWE;8,516666666666666;8,0;0,2333333333333325;0,2833333333333332;0,0;0,0;0,5166666666666657;0,0;1
9.1.2019;17,0;ST;PR;Palfinger;Programer varilnih robotov;8,333333333333332;8,0;0,0;0,33333333333333304;0,0;0,0;0,33333333333333215;0,0;1
9.1.2019;17,0;ST;PR;Palfinger;Varilni mojster EWS;24,68333333333333;16,883333333333333;7,050000000000001;0,75;0,0;0,0;0,8000000000000007;-0,11666666666666714;3
9.1.2019;19,0;WZA;PR;Palfinger;Vzdrževanje delovnih sredstev;8,983333333333334;7,966666666666667;0,0;1,0166666666666666;0,0;0,0;0,9833333333333343;0,0;1
9.1.2019;20,0;INST;PR;Palfinger;Elektrikar-elektronik;25,366666666666667;15,016666666666666;9,35;1,0;0,0;0,0;1,3666666666666671;0,0;3
9.1.2019;20,0;INST;PR;Palfinger;Elektrikar-kljuèavnièar;25,0;9,0;8,0;0,0;8,0;0,0;1,0;0,0;3
9.1.2019;20,0;INST;PR;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
9.1.2019;20,0;INST;PR;Palfinger;Mehatronik II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;20,0;INST;PR;Palfinger;Referent v vzdrževanju;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;20,0;INST;PR;Palfinger;Tehnièna administratorka;8,0;7,0;1,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;20,0;INST;PR;Palfinger;Tehnièni administrator;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;20,0;INST;PR;Palfinger;Vzdrževanje-Palfinger;16,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;2
9.1.2019;20,0;INSTG;PR;Palfinger;Kurir;8,5;8,0;0,0;0,5;0,0;0,0;0,5;0,0;1
9.1.2019;20,0;INSTG;PR;Palfinger;Vzdrževalec okolja;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;21,0;QM;PR;Palfinger;Kontrolor;36,0;17,183333333333334;16,133333333333333;2,6833333333333353;0,0;0,0;4,000000000000002;0,0;4
9.1.2019;21,0;QM;PR;Palfinger;Kontrolor službe zagotavljanja kakovosti II;5,816666666666666;5,216666666666667;0,0;0,5999999999999996;0,0;0,0;0,0;-2,1833333333333336;1
9.1.2019;30,0;EPS;P;Palfinger;Kljuèavnièar TPM z omejitvami;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;30,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;30,0;EPS;P;Palfinger;Kljuèavnièar-varilec III;18,5;18,5;0,0;0,0;0,0;0,0;0,0;-5,5;3
9.1.2019;30,0;EPS;P;Palfinger;Kontrolor;16,8;16,0;0,06666666666666643;0,7333333333333343;0,0;0,0;0,8000000000000007;0,0;2
9.1.2019;30,0;GG;P;Palfinger;Skladišènik II;10,0;8,0;2,0;0,0;0,0;0,0;2,0;0,0;1
9.1.2019;30,0;KS;P;Palfinger;Skladišènik;16,0;0,0;8,0;0,0;8,0;0,0;0,0;0,0;2
9.1.2019;30,0;LAK;P;Palfinger;Lièar II;68,0;24,0;8,0;20,0;0,0;16,0;4,0;0,0;8
9.1.2019;30,0;LAK;P;Palfinger;Obešalec-kljuèavnièar barvarne II;12,0;1,0;8,0;3,0;0,0;0,0;4,0;0,0;1
9.1.2019;30,0;LAK;P;Palfinger;Skladišènik;10,0;8,0;0,0;2,0;0,0;0,0;2,0;0,0;1
9.1.2019;40,0;BF;PR;Palfinger;Delovodja;16,433333333333334;8,033333333333335;8,183333333333334;0,216666666666665;0,0;0,0;0,5499999999999989;-0,11666666666666625;2
9.1.2019;40,0;BF;PR;Palfinger;Izdelovalec krojnih pol;16,983333333333334;16,0;0,23333333333333428;0,7500000000000009;0,0;0,0;0,9833333333333361;0,0;2
9.1.2019;40,0;BF;PR;Palfinger;Kontrolor II;9,033333333333335;8,0;0,15000000000000036;0,8833333333333337;0,0;0,0;1,033333333333335;0,0;1
9.1.2019;40,0;BF;PR;Palfinger;Voznik vilièarja;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;40,0;BF;PR;Palfinger;Voznik vilièarja II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;41,0;BF;P;Palfinger;CNC operater II;144,0;48,0;40,0;40,0;16,0;0,0;0,0;0,0;18
9.1.2019;41,0;BF;P;Palfinger;Kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;41,0;BF;P;Palfinger;Kljuèavnièar II;48,0;16,0;16,0;16,0;0,0;0,0;0,0;0,0;6
9.1.2019;41,0;BF;P;Palfinger;Kljuèavnièar PO;32,0;16,0;8,0;8,0;0,0;0,0;0,0;0,0;4
9.1.2019;41,0;BF;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;42,0;BF;P;Palfinger;CNC operater II;10,0;0,0;8,0;2,0;0,0;0,0;2,0;0,0;1
9.1.2019;42,0;BF;P;Palfinger;Kljuèavnièar;99,5;40,0;21,5;30,0;8,0;0,0;11,5;0,0;11
9.1.2019;42,0;BF;P;Palfinger;Kljuèavnièar II;32,0;0,0;16,0;16,0;0,0;0,0;0,0;0,0;4
9.1.2019;42,0;BF;P;Palfinger;Kljuèavnièar PO;48,0;24,0;12,0;4,0;0,0;8,0;8,0;0,0;5
9.1.2019;42,0;BF;P;Palfinger;Operater upogibnih strojev II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;42,0;BF;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;43,0;BF;P;Palfinger;CNC operater;56,0;24,0;0,0;8,0;24,0;0,0;0,0;0,0;7
9.1.2019;43,0;BF;P;Palfinger;CNC operater I;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;43,0;BF;P;Palfinger;CNC operater II;24,0;0,0;8,0;8,0;8,0;0,0;0,0;0,0;3
9.1.2019;43,0;BF;P;Palfinger;Kljuèavnièar;26,0;12,0;14,0;0,0;0,0;0,0;2,0;0,0;3
9.1.2019;44,0;BF;P;Palfinger;CNC operater II;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
9.1.2019;44,0;BF;P;Palfinger;Kljuèavnièar;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;44,0;BF;P;Palfinger;Kljuèavnièar II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;44,0;BF;P;Palfinger;Kljuèavnièar PO;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;44,0;BF;P;Palfinger;Kljuèavnièar predobdelave II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;44,0;BF;P;Palfinger;Operater upogibnih strojev II;71,0;16,0;23,0;8,0;16,0;8,0;0,0;-1,0;9
9.1.2019;44,0;BF;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;50,0;EPS;PR;Palfinger;Delovodja;6,9;6,550000000000001;0,0;0,34999999999999964;0,0;0,0;0,0;-1,0999999999999996;1
9.1.2019;50,0;EPS;PR;Palfinger;Voznik vilièarja II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;50,0;GG;PR;Palfinger;Delovodja;18,116666666666667;1,2333333333333343;8,316666666666666;8,566666666666666;0,0;0,0;2,116666666666667;0,0;2
9.1.2019;50,0;GG;PR;Palfinger;Kontrolor;8,716666666666667;8,0;0,18333333333333357;0,5333333333333332;0,0;0,0;0,7166666666666668;0,0;1
9.1.2019;50,0;GG;PR;Palfinger;Proizvodni logistik;8,55;8,0;0,0;0,5499999999999998;0,0;0,0;0,5500000000000007;0,0;1
9.1.2019;50,0;GG;PR;Palfinger;Tehnolog;8,333333333333332;7,266666666666667;1,0666666666666664;0,0;0,0;0,0;0,33333333333333215;0,0;1
9.1.2019;50,0;GG;PR;Palfinger;Voznik vilièarja;10,0;8,0;0,0;2,0;0,0;0,0;2,0;0,0;1
9.1.2019;51,0;GG;P;Palfinger;Kljuèavnièar-varilec;47,0;15,0;16,0;8,0;8,0;0,0;8,0;-1,0;5
9.1.2019;51,0;GG;P;Palfinger;Kljuèavnièar-varilec II;57,0;20,0;24,0;13,0;0,0;0,0;1,0;0,0;7
9.1.2019;51,0;GG;P;Palfinger;Varilec na robotu;26,0;16,0;0,0;10,0;0,0;0,0;2,0;0,0;3
9.1.2019;52,0;GG;P;Palfinger;Kljuèavnièar-varilec;32,0;8,0;24,0;0,0;0,0;0,0;0,0;0,0;4
9.1.2019;52,0;GG;P;Palfinger;Kljuèavnièar-varilec II;20,0;8,0;8,0;4,0;0,0;0,0;4,0;0,0;2
9.1.2019;52,0;GG;P;Palfinger;Kljuèavnièar-varilec III;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;52,0;GG;P;Palfinger;Varilec na robotu;16,0;0,0;0,0;0,0;16,0;0,0;0,0;0,0;2
9.1.2019;52,0;GG;P;Palfinger;Varilec z omejitvami;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;53,0;GG;P;Palfinger;Kljuèavnièar-varilec;56,0;24,0;16,0;8,0;8,0;0,0;0,0;0,0;7
9.1.2019;53,0;GG;P;Palfinger;Kljuèavnièar-varilec II;10,0;8,0;0,0;2,0;0,0;0,0;2,0;0,0;1
9.1.2019;54,0;GG;P;Palfinger;CNC operater;24,0;16,0;0,0;8,0;0,0;0,0;0,0;0,0;3
9.1.2019;54,0;GG;P;Palfinger;CNC operater II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;55,0;GG;P;Palfinger;Kljuèavnièar-varilec II;16,0;8,0;0,0;8,0;0,0;0,0;0,0;0,0;2
9.1.2019;55,0;GG;P;Palfinger;Kljuèavnièar-varilec III;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;55,0;GG;P;Palfinger;Varilec na robotu;60,0;16,0;8,0;20,0;16,0;0,0;4,0;0,0;7
9.1.2019;55,0;GG;P;Palfinger;Varilec/Operater na robotu II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;56,0;GG;P;Palfinger;CNC operater;32,0;16,0;16,0;0,0;0,0;0,0;0,0;0,0;4
9.1.2019;56,0;GG;P;Palfinger;CNC operater II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;57,0;EPS;P;Palfinger;Kljuèavnièar-varilec;24,0;8,0;0,0;8,0;8,0;0,0;0,0;0,0;3
9.1.2019;57,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;56,0;8,0;16,0;24,0;0,0;8,0;0,0;0,0;7
9.1.2019;57,0;EPS;P;Palfinger;Varilec na robotu;32,0;16,0;8,0;8,0;0,0;0,0;0,0;0,0;4
9.1.2019;58,0;EPS;P;Palfinger;Kljuèavnièar-varilec;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
9.1.2019;58,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;58,0;EPS;P;Palfinger;Varilec na robotu;16,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;2
9.1.2019;59,0;EPS;P;Palfinger;CNC operater;17,0;0,0;1,0;8,0;0,0;8,0;1,0;0,0;2
9.1.2019;59,0;EPS;P;Palfinger;CNC operater I;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;59,0;EPS;P;Palfinger;CNC operater II;16,0;8,0;0,0;0,0;8,0;0,0;0,0;0,0;2
9.1.2019;59,0;EPS;P;Palfinger;Kljuèavnièar-varilec;24,0;8,0;8,0;8,0;0,0;0,0;0,0;0,0;3
9.1.2019;59,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;60,0;KS;PR;Palfinger;Delovodja;9,466666666666667;8,0;0,21666666666666679;1,25;0,0;0,0;1,4666666666666668;0,0;1
9.1.2019;60,0;KS;PR;Palfinger;Kontrolor;8,4;8,0;0,033333333333333215;0,36666666666666714;0,0;0,0;0,40000000000000036;0,0;1
9.1.2019;60,0;KS;PR;Palfinger;Voznik vilièarja II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;61,0;KSR;P;Palfinger;CNC operater;40,0;8,0;16,0;16,0;0,0;0,0;0,0;0,0;5
9.1.2019;61,0;KSR;P;Palfinger;CNC operater II;16,0;0,0;16,0;0,0;0,0;0,0;0,0;0,0;2
9.1.2019;61,0;KSR;P;Palfinger;Kljuèavnièar II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;61,0;KSR;P;Palfinger;Kljuèavnièar z omejitvami;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;61,0;KSR;P;Palfinger;Kljuèavnièar-varilec;16,05;15,483333333333334;0,5666666666666664;0,0;0,0;0,0;0,05000000000000071;0,0;2
9.1.2019;61,0;KSR;P;Palfinger;Kljuèavnièar-varilec II;37,0;16,0;12,0;9,0;0,0;0,0;5,0;0,0;4
9.1.2019;61,0;KSR;P;Palfinger;NC in CNC operater I;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;62,0;KS;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;62,0;KS;P;Palfinger;Kljuèavnièar-varilec II;32,0;16,0;16,0;0,0;0,0;0,0;0,0;0,0;4
9.1.2019;62,0;KS;P;Palfinger;Kljuèavnièar-varilec III;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;63,0;KS;P;Palfinger;Kljuèavnièar-varilec II;24,0;24,0;0,0;0,0;0,0;0,0;0,0;0,0;3
9.1.2019;64,0;KS;P;Palfinger;CNC operater;24,0;8,0;8,0;8,0;0,0;0,0;0,0;0,0;3
9.1.2019;64,0;KS;P;Palfinger;CNC operater I;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;64,0;KS;P;Palfinger;Kljuèavnièar;16,0;8,0;0,0;0,0;0,0;8,0;0,0;0,0;2
9.1.2019;64,0;KS;P;Palfinger;Pomožni kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;65,0;KS;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;65,0;KS;P;Palfinger;Kljuèavnièar-varilec II;40,0;24,0;0,0;8,0;8,0;0,0;0,0;0,0;5
9.1.2019;65,0;KS;P;Palfinger;Kljuèavnièar-varilec III;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;66,0;KS;P;Palfinger;Kljuèavnièar-varilec;24,0;8,0;16,0;0,0;0,0;0,0;0,0;0,0;3
9.1.2019;66,0;KS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;66,0;KS;P;Palfinger;kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;56,0;8,0;24,0;16,0;0,0;8,0;0,0;0,0;7
9.1.2019;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec III;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;67,0;EPS;P;Palfinger;Varilec na robotu;24,0;16,0;0,0;8,0;0,0;0,0;0,0;0,0;3
9.1.2019;68,0;KS;P;Palfinger;Kljuèavnièar-varilec;16,0;8,0;0,0;0,0;8,0;0,0;0,0;0,0;2
9.1.2019;68,0;KS;P;Palfinger;Kljuèavnièar-varilec II;32,0;24,0;0,0;0,0;8,0;0,0;0,0;0,0;4
9.1.2019;70,0;GKC;PR;Palfinger;Delovodja;24,166666666666664;12,0;5,333333333333332;6,833333333333333;0,0;0,0;1,466666666666665;-1,3000000000000007;3
9.1.2019;70,0;GKC;PR;Palfinger;Kontrolor II;18,2;8,0;1,8833333333333329;0,31666666666666643;0,0;8,0;2,1999999999999993;0,0;2
9.1.2019;70,0;GKC;PR;Palfinger;Proizvodni logistik II;8,366666666666667;7,25;1,1166666666666671;0,0;0,0;0,0;0,36666666666666714;0,0;1
9.1.2019;70,0;GKC;PR;Palfinger;Skladišènik;24,0;16,0;8,0;0,0;0,0;0,0;0,0;0,0;3
9.1.2019;70,0;GKC;PR;Palfinger;Voznik vilièarja;10,5;8,0;0,0;2,5;0,0;0,0;2,5;0,0;1
9.1.2019;70,0;GKC;PR;Palfinger;Voznik vilièarja z omejitvami;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;71,0;GKC;P;Palfinger;CNC operater;28,0;8,0;4,0;8,0;8,0;0,0;4,0;0,0;3
9.1.2019;72,0;GKC;P;Palfinger;Kljuèavnièar-varilec;12,5;4,050000000000001;0,0;0,4500000000000002;8,0;0,0;0,0;-3,499999999999999;2
9.1.2019;72,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;80,0;54,0;16,0;10,0;0,0;0,0;8,0;0,0;9
9.1.2019;72,0;GKC;P;Palfinger;Kljuèavnièar-varilec III;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;76,0;GTC;P;Palfinger;CNC Operater;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;76,0;GTC;P;Palfinger;CNC operater;32,0;16,0;8,0;8,0;0,0;0,0;0,0;0,0;4
9.1.2019;76,0;GTC;P;Palfinger;CNC operater I;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;77,0;GKC;P;Palfinger;CNC operater;8,15;7,283333333333333;0,8666666666666671;0,0;0,0;0,0;0,15000000000000036;0,0;1
9.1.2019;77,0;GKC;P;Palfinger;CNC operater I;16,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;2
9.1.2019;77,0;GKC;P;Palfinger;CNC operater II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;78,0;GKC;P;Palfinger;CNC Operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;78,0;GKC;P;Palfinger;CNC operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;78,0;GKC;P;Palfinger;CNC operater I;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;78,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;79,0;GKC;P;Palfinger;CNC operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec;160,0;57,0;47,0;16,0;24,0;16,0;0,0;0,0;20
9.1.2019;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;280,0;56,0;100,0;92,0;32,0;0,0;32,0;0,0;31
9.1.2019;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec III;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;79,0;GKC;P;Palfinger;Varilec;16,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;2
9.1.2019;80,0;GTC;PR;Palfinger;Delovodja;32,68333333333334;15,15;8,633333333333333;0,9000000000000004;8,0;0,0;1,0666666666666664;-0,38333333333333286;4
9.1.2019;80,0;GTC;PR;Palfinger;Proizvodni logistik II;9,3;7,233333333333333;2,0666666666666664;0,0;0,0;0,0;1,3000000000000007;0,0;1
9.1.2019;80,0;GTC;PR;Palfinger;Tehnolog;9,883333333333333;6,733333333333333;3,1499999999999986;0,0;0,0;0,0;1,8833333333333329;0,0;1
9.1.2019;80,0;GTC;PR;Palfinger;Voznik vilièarja;16,0;8,0;0,0;0,0;8,0;0,0;0,0;0,0;2
9.1.2019;81,0;GTC;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;81,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;81,0;GTC;P;Palfinger;Pomožni kljuèavnièar;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;82,0;GTC;P;Palfinger;CNC operater II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;82,0;GTC;P;Palfinger;Kljuèavnièar;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;82,0;GTC;P;Palfinger;Operater upogibnih strojev II;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
9.1.2019;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec;32,0;8,0;8,0;8,0;0,0;8,0;0,0;-8,0;5
9.1.2019;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;80,0;24,0;32,0;24,0;0,0;0,0;0,0;0,0;10
